        PROGRAM D2500     ZERO LIFT WAVE DRAG
   CONFIGURATION DESCRIPTION

 SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

 Entering subroutine OVL10 (START)
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  


CYCLE=  1    FUSELAGE SEGMENT  1    AREA DISTRIBUTION (D/Q = 57.62218)
       25    12.5000     0.0000     2.7390    23.5687
       26    13.0000     0.0000     2.8190    24.9653
       27    13.5000     0.0000     2.8982    26.3872
       28    14.0000     0.0000     2.9766    27.8349
       29    14.5000     0.0000     3.0543    29.3069
       30    15.0000     0.0000     3.1312    30.8020
       31    15.5000     0.0000     3.2074    32.3194
       32    16.0000     0.0000     3.2829    33.8583
       33    16.5000     0.0000     3.3577    35.4182
       34    17.0000     0.0000     3.4318    36.9985
       35    17.5000     0.0000     3.5052    38.5986
       36    18.0000     0.0000     3.5780    40.2183
       37    18.5000     0.0000     3.6501    41.8571
       38    19.0000     0.0000     3.7217    43.5147
       39    19.5000     0.0000     3.7927    45.1911
       40    20.0000     0.0000     3.8632    46.8862
       41    20.5000     0.0000     3.9332    48.6009
       42    21.0000     0.0000     4.0028    50.3354
       43    21.5000     0.0000     4.0719    52.0878
       44    22.0000     0.0000     4.1404    53.8568
       45    22.5000     0.0000     4.2085    55.6416
       46    23.0000     0.0000     4.2760    57.4416
       47    23.5000     0.0000     4.3430    59.2561
       48    24.0000     0.0000     4.4095    61.0846
       49    24.5000     0.0000     4.4755    62.9265
       50    25.0000     0.0000     4.5410    64.7814
       51    25.5000     0.0000     4.6060    66.6487
       52    26.0000     0.0000     4.6705    68.5281
       53    26.5000     0.0000     4.7344    70.4189
       54    27.0000     0.0000     4.7979    72.3204
       55    27.5000     0.0000     4.8609    74.2312
       56    28.0000     0.0000     4.9234    76.1518
       57    28.5000     0.0000     4.9855    78.0834
       58    29.0000     0.0000     5.0471    80.0268
       59    29.5000     0.0000     5.1084    81.9825
       60    30.0000     0.0000     5.1694    83.9512
       61    30.5000     0.0000     5.2301    85.9336
       62    31.0000     0.0000     5.2905    87.9307
       63    31.5000     0.0000     5.3507    89.9436
       64    32.0000     0.0000     5.4107    91.9739
       65    32.5000     0.0000     5.4707    94.0236
       66    33.0000     0.0000     5.5307    96.0956
       67    33.5000     0.0000     5.5907    98.1948
       68    34.0000     0.0000     5.6512   100.3318
       69    34.5000     0.0000     5.7126   102.5213
       70    35.0000     0.0000     5.7741   104.7426
       71    35.5000     0.0000     5.8356   106.9846
       72    36.0000     0.0000     5.8968   109.2407
       73    36.5000     0.0000     5.9576   111.5055
       74    37.0000     0.0000     6.0179   113.7746
       75    37.5000     0.0000     6.0777   116.0438
       76    38.0000     0.0000     6.1367   118.3090
       77    38.5000     0.0000     6.1950   120.5662
       78    39.0000     0.0000     6.2524   122.8113
       79    39.5000     0.0000     6.3088   125.0395
       80    40.0000     0.0000     6.3642   127.2452
       81    40.5000     0.0000     6.4184   129.4203
       82    41.0000     0.0000     6.4709   131.5458
       83    41.5000     0.0000     6.5218   133.6226
       84    42.0000     0.0000     6.5715   135.6689
       85    42.5000     0.0000     6.6203   137.6925
       86    43.0000     0.0000     6.6684   139.6993
       87    43.5000     0.0000     6.7159   141.6947
       88    44.0000     0.0000     6.7628   143.6841
       89    44.5000     0.0000     6.8095   145.6739
       90    45.0000     0.0000     6.8561   147.6721
       91    45.5000     0.0000     6.9027   149.6889
       92    46.0000     0.0000     6.9498   151.7397
       93    46.5000     0.0000     6.9979   153.8478
       94    47.0000     0.0000     7.0480   156.0551
       95    47.5000     0.0000     7.1021   158.4620
       96    48.0000     0.0000     7.1654   161.2997
       97    48.5000     0.0000     7.2303   164.2328
       98    49.0000     0.0000     7.2906   166.9826
       99    49.5000     0.0000     7.3407   169.2852
      100    50.0000     0.0000     7.3697   170.6269
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  


CYCLE=  3    FUSELAGE SEGMENT  2    AREA DISTRIBUTION (D/Q =135.51260)

        N        X          Z          R          S
        0    50.0000     0.0000     7.3697   170.6269
        1    52.0000     0.0000     7.5007   176.7482
        2    54.0000     0.0000     7.7144   186.9628
        3    56.0000     0.0000     7.9498   198.5480
        4    58.0000     0.0000     8.1613   209.2536
        5    60.0000     0.0000     8.3442   218.7369
        6    62.0000     0.0000     8.5182   227.9506
        7    64.0000     0.0000     8.6896   237.2190
        8    66.0000     0.0000     8.8627   246.7663
        9    68.0000     0.0000     9.0348   256.4431
       10    70.0000     0.0000     9.2044   266.1570
       11    72.0000     0.0000     9.3696   275.8004
       12    74.0000     0.0000     9.5308   285.3672
       13    76.0000     0.0000     9.6884   294.8881
       14    78.0000     0.0000     9.8430   304.3691
       15    80.0000     0.0000     9.9945   313.8125
       16    82.0000     0.0000    10.1430   323.2079
       17    84.0000     0.0000    10.2888   332.5680
       18    86.0000     0.0000    10.4332   341.9699
       19    88.0000     0.0000    10.5749   351.3220
       20    90.0000     0.0000    10.7125   360.5236
       21    92.0000     0.0000    10.8460   369.5636
       22    94.0000     0.0000    10.9747   378.3883
       23    96.0000     0.0000    11.0955   386.7584
       24    98.0000     0.0000    11.2056   394.4729
       25   100.0000     0.0000    11.3016   401.2653
       26   102.0000     0.0000    11.3836   407.1089
       27   104.0000     0.0000    11.4508   411.9300
       28   106.0000     0.0000    11.5001   415.4799
       29   108.0000     0.0000    11.5301   417.6537
       30   110.0000     0.0000    11.5433   418.6134
       31   112.0000     0.0000    11.5394   418.3295
       32   114.0000     0.0000    11.5162   416.6471
       33   116.0000     0.0000    11.4755   413.7064
       34   118.0000     0.0000    11.4177   409.5531
       35   120.0000     0.0000    11.3415   404.0996
       36   122.0000     0.0000    11.2464   397.3546
       37   124.0000     0.0000    11.1334   389.4100
       38   126.0000     0.0000    11.0013   380.2234
       39   128.0000     0.0000    10.8476   369.6701
       40   130.0000     0.0000    10.6733   357.8889
       41   132.0000     0.0000    10.4775   344.8755
       42   134.0000     0.0000    10.2549   330.3786
       43   136.0000     0.0000    10.0062   314.5492
       44   138.0000     0.0000     9.7344   297.6944
       45   140.0000     0.0000     9.4381   279.8479
       46   142.0000     0.0000     9.1146   260.9931
       47   144.0000     0.0000     8.7696   241.6088
       48   146.0000     0.0000     8.4062   221.9959
       49   148.0000     0.0000     8.0261   202.3773
       50   150.0000     0.0000     7.6329   183.0324
       51   152.0000     0.0000     7.2311   164.2697
       52   154.0000     0.0000     6.8281   146.4687
       53   156.0000     0.0000     6.4324   129.9844
       54   158.0000     0.0000     6.0489   114.9466
       55   160.0000     0.0000     5.6910   101.7469
       56   162.0000     0.0000     5.3896    91.2570
       57   164.0000     0.0000     5.1402    83.0070
       58   166.0000     0.0000     4.9374    76.5843
       59   168.0000     0.0000     4.7861    71.9638
       60   170.0000     0.0000     4.6894    69.0849
       61   172.0000     0.0000     4.6409    67.6643
       62   174.0000     0.0000     4.6381    67.5809
       63   176.0000     0.0000     4.6793    68.7876
       64   178.0000     0.0000     4.7613    71.2190
       65   180.0000     0.0000     4.8819    74.8732
       66   182.0000     0.0000     5.0439    79.9259
       67   184.0000     0.0000     5.2413    86.3045
       68   186.0000     0.0000     5.4599    93.6529
       69   188.0000     0.0000     5.6916   101.7692
       70   190.0000     0.0000     5.9301   110.4775
       71   192.0000     0.0000     6.1731   119.7191
       72   194.0000     0.0000     6.4184   129.4212
       73   196.0000     0.0000     6.6635   139.4931
       74   198.0000     0.0000     6.9070   149.8754
       75   200.0000     0.0000     7.1482   160.5267
       76   202.0000     0.0000     7.3861   171.3893
       77   204.0000     0.0000     7.6198   182.4029
       78   206.0000     0.0000     7.8490   193.5432
       79   208.0000     0.0000     8.0736   204.7785
       80   210.0000     0.0000     8.2934   216.0820
       81   212.0000     0.0000     8.5082   227.4170
       82   214.0000     0.0000     8.7177   238.7570
       83   216.0000     0.0000     8.9232   250.1460
       84   218.0000     0.0000     9.1250   261.5865
       85   220.0000     0.0000     9.3178   272.7574
       86   222.0000     0.0000     9.4978   283.3987
       87   224.0000     0.0000     9.6597   293.1403
       88   226.0000     0.0000     9.8046   302.0029
       89   228.0000     0.0000     9.9337   310.0077
       90   230.0000     0.0000    10.0456   317.0304
       91   232.0000     0.0000    10.1389   322.9478
       92   234.0000     0.0000    10.2135   327.7195
       93   236.0000     0.0000    10.2667   331.1383
       94   238.0000     0.0000    10.2914   332.7374
       95   240.0000     0.0000    10.2912   332.7229
       96   242.0000     0.0000    10.2656   331.0670
       97   244.0000     0.0000    10.2009   326.9102
       98   246.0000     0.0000    10.1020   320.6022
       99   248.0000     0.0000    10.0022   314.2969
      100   250.0000     0.0000     9.9374   310.2386
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  


CYCLE=  3    FUSELAGE SEGMENT  3    AREA DISTRIBUTION (D/Q =445.49353)

        N        X          Z          R          S
        0   250.0000     0.0000     9.9374   310.2386
        1   250.5000     0.0000     9.9189   309.0861
        2   251.0000     0.0000     9.8890   307.2213
        3   251.5000     0.0000     9.8585   305.3298
        4   252.0000     0.0000     9.8297   303.5517
        5   252.5000     0.0000     9.8003   301.7384
        6   253.0000     0.0000     9.7698   299.8609
        7   253.5000     0.0000     9.7380   297.9102
        8   254.0000     0.0000     9.7048   295.8831
        9   254.5000     0.0000     9.6702   293.7791
       10   255.0000     0.0000     9.6342   291.5984
       11   255.5000     0.0000     9.5969   289.3416
       12   256.0000     0.0000     9.5581   287.0089
       13   256.5000     0.0000     9.5179   284.6003
       14   257.0000     0.0000     9.4763   282.1147
       15   257.5000     0.0000     9.4331   279.5499
       16   258.0000     0.0000     9.3883   276.8987
       17   258.5000     0.0000     9.3415   274.1454
       18   259.0000     0.0000     9.2930   271.3100
       19   259.5000     0.0000     9.2432   268.4057
       20   260.0000     0.0000     9.1920   265.4411
       21   260.5000     0.0000     9.1396   262.4229
       22   261.0000     0.0000     9.0860   259.3567
       23   261.5000     0.0000     9.0314   256.2482
       24   262.0000     0.0000     8.9758   253.1024
       25   262.5000     0.0000     8.9193   249.9245
       26   263.0000     0.0000     8.8619   246.7199
       27   263.5000     0.0000     8.8038   243.4942
       28   264.0000     0.0000     8.7450   240.2541
       29   264.5000     0.0000     8.6857   237.0080
       30   265.0000     0.0000     8.6263   233.7731
       31   265.5000     0.0000     8.5667   230.5564
       32   266.0000     0.0000     8.5068   227.3419
       33   266.5000     0.0000     8.4464   224.1243
       34   267.0000     0.0000     8.3854   220.9008
       35   267.5000     0.0000     8.3238   217.6696
       36   268.0000     0.0000     8.2617   214.4297
       37   268.5000     0.0000     8.1988   211.1803
       38   269.0000     0.0000     8.1353   207.9208
       39   269.5000     0.0000     8.0711   204.6507
       40   270.0000     0.0000     8.0061   201.3697
       41   270.5000     0.0000     7.9404   198.0769
       42   271.0000     0.0000     7.8739   194.7716
       43   271.5000     0.0000     7.8065   191.4516
       44   272.0000     0.0000     7.7381   188.1113
       45   272.5000     0.0000     7.6687   184.7558
       46   273.0000     0.0000     7.5986   181.3904
       47   273.5000     0.0000     7.5276   178.0179
       48   274.0000     0.0000     7.4559   174.6410
       49   274.5000     0.0000     7.3834   171.2619
       50   275.0000     0.0000     7.3102   167.8830
       51   275.5000     0.0000     7.2363   164.5064
       52   276.0000     0.0000     7.1618   161.1347
       53   276.5000     0.0000     7.0866   157.7705
       54   277.0000     0.0000     7.0109   154.4170
       55   277.5000     0.0000     6.9347   151.0781
       56   278.0000     0.0000     6.8581   147.7596
       57   278.5000     0.0000     6.7814   144.4740
       58   279.0000     0.0000     6.7049   141.2318
       59   279.5000     0.0000     6.6281   138.0142
       60   280.0000     0.0000     6.5507   134.8123
       61   280.5000     0.0000     6.4727   131.6205
       62   281.0000     0.0000     6.3939   128.4340
       63   281.5000     0.0000     6.3141   125.2486
       64   282.0000     0.0000     6.2332   122.0599
       65   282.5000     0.0000     6.1510   118.8631
       66   283.0000     0.0000     6.0674   115.6525
       67   283.5000     0.0000     5.9820   112.4215
       68   284.0000     0.0000     5.8947   109.1609
       69   284.5000     0.0000     5.8048   105.8572
       70   285.0000     0.0000     5.7116   102.4865
       71   285.5000     0.0000     5.6132    98.9841
       72   286.0000     0.0000     5.5100    95.3787
       73   286.5000     0.0000     5.4037    91.7350
       74   287.0000     0.0000     5.2951    88.0849
       75   287.5000     0.0000     5.1848    84.4535
       76   288.0000     0.0000     5.0734    80.8633
       77   288.5000     0.0000     4.9615    77.3359
       78   289.0000     0.0000     4.8499    73.8940
       79   289.5000     0.0000     4.7393    70.5625
       80   290.0000     0.0000     4.6308    67.3700
       81   290.5000     0.0000     4.5259    64.3517
       82   291.0000     0.0000     4.4264    61.5545
       83   291.5000     0.0000     4.3354    59.0492
       84   292.0000     0.0000     4.2590    56.9860
       85   292.5000     0.0000     4.2068    55.5970
       86   293.0000     0.0000     4.1680    54.5759
       87   293.5000     0.0000     4.1364    53.7525
       88   294.0000     0.0000     4.1080    53.0164
       89   294.5000     0.0000     4.0792    52.2752
       90   295.0000     0.0000     4.0465    51.4412
       91   295.5000     0.0000     4.0063    50.4239
       92   296.0000     0.0000     3.9543    49.1229
       93   296.5000     0.0000     3.8851    47.4190
       94   297.0000     0.0000     3.7914    45.1595
       95   297.5000     0.0000     3.6620    42.1301
       96   298.0000     0.0000     3.4774    37.9884
       97   298.5000     0.0000     3.1940    32.0485
       98   299.0000     0.0000     2.6388    21.8764
       99   299.5000     0.0000     1.6765     8.8300
      100   300.0000     0.0000     0.0000     0.0000
 Leaving OVL10 (START)
 Entering OVL20 (FUSFIT)
 Leaving OVL20 (FUSFIT)
 Entering OVL50 (ADIST)
 Leaving OVL50 (ADIST)
 Entering OVL60 (OUT)
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16


          S(X) COMPONENT BUILD UP AT THETA = -90.000

          S(B),CAPTURE = 480.8654      S(P),CAPTURE =   0.0000

       X         S(B)       S(BW)     S(BWP)    S(BWPF)   S(BWPFC)
     0.0000      0.000      0.000      0.000      0.000      0.000
     6.0000      8.157      8.157      8.157      8.157      8.157
    12.0000     22.538     22.538     22.538     22.538     22.538
    18.0000     40.700     40.700     40.700     40.700     40.700
    24.0000     61.671     61.671     61.671     61.671     61.671
    30.0000     84.677     84.677     84.677     84.677     84.677
    36.0000    110.085    110.085    110.085    110.085    110.085
    42.0000    135.902    135.902    135.902    135.902    135.902
    48.0000    161.428    161.428    161.428    161.428    161.428
    54.0000    189.867    189.867    189.867    189.867    189.867
    60.0000    218.781    218.781    218.781    218.781    218.781
    66.0000    247.813    247.813    247.813    247.813    247.813
    72.0000    276.451    276.451    276.451    276.451    276.451
    78.0000    305.031    305.031    305.031    305.031    305.031
    84.0000    333.246    333.246    333.246    333.246    333.246
    90.0000    360.571    360.571    360.571    360.571    360.571
    96.0000    384.990    384.990    384.990    384.990    384.990
   102.0000    403.432    403.832    403.832    403.832    403.832
   108.0000    412.985    419.385    419.385    419.385    419.385
   114.0000    411.989    431.589    431.589    431.589    431.589
   120.0000    399.913    439.913    439.913    439.913    439.913
   126.0000    376.739    444.339    444.339    444.339    444.339
   132.0000    342.413    444.813    444.813    444.813    444.813
   138.0000    297.482    441.882    441.882    441.882    441.882
   144.0000    244.063    437.663    437.663    437.663    437.663
   150.0000    187.031    437.031    437.031    437.031    437.031
   156.0000    133.957    447.557    447.557    447.557    447.557
   162.0000     94.119    478.519    478.519    478.519    478.519
   168.0000     73.350    535.750    535.750    535.750    535.750
   174.0000     68.480    609.680    609.680    609.680    609.680
   180.0000     76.070    676.070    676.070    676.070    676.070
   186.0000     94.849    732.049    732.049    732.049    732.049
   192.0000    120.990    773.790    773.790    773.790    773.790
   198.0000    151.178    797.978    797.978    797.978    797.978
   204.0000    183.654    802.854    802.854    802.854    802.854
   210.0000    217.248    787.248    787.248    787.248    787.248
   216.0000    251.049    750.249    750.249    750.249    750.249
   222.0000    282.290    689.090    689.090    689.090    689.090
   228.0000    307.718    600.518    600.518    600.518    600.518
   234.0000    323.740    480.940    480.940    480.940    480.940
   240.0000    327.296    327.296    327.296    327.296    327.296
   246.0000    319.460    319.460    319.460    319.460    319.460
   252.0000    301.111    301.111    301.111    301.111    301.111
   258.0000    275.079    275.079    275.079    275.079    275.079
   264.0000    241.174    241.174    241.174    241.174    241.174
   270.0000    202.573    202.573    202.573    202.573    202.573
   276.0000    162.883    162.883    162.883    162.883    162.883
   282.0000    123.365    123.365    123.365    123.365    123.365
   288.0000     83.108     83.108     83.108     83.108     83.108
   294.0000     53.437     53.437     53.437     53.437     53.437
   300.0000     11.860     11.860     11.860     11.860     11.860
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16


          S(X) COMPONENT BUILD UP AT THETA = -45.000

          S(B),CAPTURE = 480.8654      S(P),CAPTURE =   0.0000

       X         S(B)       S(BW)     S(BWP)    S(BWPF)   S(BWPFC)
     0.0000      0.000      0.000      0.000      0.000      0.000
     6.2071      8.575      8.575      8.575      8.575      8.575
    12.4142     23.684     23.684     23.684     23.684     23.684
    18.6214     42.755     42.755     42.755     42.755     42.755
    24.8285     64.739     64.739     64.739     64.739     64.739
    31.0356     88.875     88.875     88.875     88.875     88.875
    37.2427    115.518    115.518    115.518    115.518    115.518
    43.4499    142.230    142.230    142.230    142.230    142.230
    49.6570    168.800    168.800    168.800    168.800    168.800
    55.8641    198.325    198.325    198.325    198.325    198.325
    62.0712    229.018    229.018    229.018    229.018    229.018
    68.2784    258.648    258.648    258.648    258.648    258.648
    74.4855    288.336    288.336    288.336    288.336    288.336
    80.6926    317.749    317.749    317.749    317.749    317.749
    86.8997    346.642    346.642    346.642    346.642    346.642
    93.1069    373.765    373.765    373.765    373.765    373.765
    99.3140    396.118    397.628    397.628    397.628    397.628
   105.5211    410.266    420.109    420.109    420.109    420.109
   111.7282    413.680    440.751    440.751    440.751    440.751
   117.9354    405.320    459.499    459.499    459.499    459.499
   124.1425    385.096    476.261    476.261    476.261    476.261
   130.3496    352.936    490.966    490.966    490.966    490.966
   136.5567    309.197    503.972    503.972    503.972    503.972
   142.7639    255.566    516.965    516.965    516.965    516.965
   148.9710    196.769    534.670    534.670    534.670    534.670
   155.1781    140.687    564.970    564.970    564.970    564.970
   161.3852     97.358    617.902    617.902    617.902    617.902
   167.5924     74.190    684.041    684.041    684.041    684.041
   173.7995     68.428    634.307    634.307    634.307    634.307
   180.0066     76.084    592.266    592.266    592.266    592.266
   186.2137     95.684    565.134    565.134    565.134    565.134
   192.4209    123.000    548.605    548.605    548.605    548.605
   198.6280    154.494    539.139    539.139    539.139    539.139
   204.8351    188.289    534.859    534.859    534.859    534.859
   211.0422    223.150    534.529    534.529    534.529    534.529
   217.2494    257.873    536.947    536.947    536.947    536.947
   223.4565    289.153    538.807    538.807    538.807    538.807
   229.6636    313.247    536.367    536.367    536.367    536.367
   235.8707    326.365    525.801    525.801    525.801    525.801
   242.0779    325.570    499.391    499.391    499.391    499.391
   248.2850    313.705    457.961    457.961    457.961    457.961
   254.4921    291.181    408.028    408.028    408.028    408.028
   260.6992    260.628    352.952    352.952    352.952    352.952
   266.9064    222.792    293.477    293.477    293.477    293.477
   273.1135    182.009    233.941    233.941    233.941    233.941
   279.3206    140.979    177.043    177.043    177.043    177.043
   285.5277     99.743    122.824    122.824    122.824    122.824
   291.7349     61.800     74.783     74.783     74.783     74.783
   297.9420     34.557     40.327     40.327     40.327     40.327
   304.1491      0.000      1.443      1.443      1.443      1.443
   310.3562      0.000      0.000      0.000      0.000      0.000
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16


          S(X) COMPONENT BUILD UP AT THETA =   0.000

          S(B),CAPTURE = 480.8654      S(P),CAPTURE =   0.0000

       X         S(B)       S(BW)     S(BWP)    S(BWPF)   S(BWPFC)
     0.0000      0.000      0.000      0.000      0.000      0.000
     6.7900      9.784      9.784      9.784      9.784      9.784
    13.5800     27.001     27.001     27.001     27.001     27.001
    20.3699     48.693     48.693     48.693     48.693     48.693
    27.1599     73.553     73.553     73.553     73.553     73.553
    33.9499    101.164    101.164    101.164    101.164    101.164
    40.7398    130.565    130.565    130.565    130.565    130.565
    47.5298    159.440    159.440    159.440    159.440    159.440
    54.3198    191.330    191.330    191.330    191.330    191.330
    61.1098    224.323    224.323    224.323    224.323    224.323
    67.8997    256.845    256.845    256.845    256.845    256.845
    74.6897    289.309    289.309    289.309    289.309    289.309
    81.4797    321.454    321.454    321.454    321.454    321.454
    88.2697    352.861    352.861    352.861    352.861    352.861
    95.0596    381.473    381.898    381.898    381.898    381.898
   101.8496    403.067    413.754    413.754    413.754    413.754
   108.6396    413.400    448.163    448.163    448.163    448.163
   115.4296    410.114    484.731    484.731    484.731    484.731
   122.2196    392.620    523.555    523.555    523.555    523.555
   129.0095    360.880    564.601    564.601    564.601    564.601
   135.7995    315.112    608.083    608.083    608.083    608.083
   142.5895    257.172    652.871    652.871    652.871    652.871
   149.3795    192.891    659.735    659.735    659.735    659.735
   156.1694    132.596    623.851    623.851    623.851    623.851
   162.9594     89.477    558.408    558.408    558.408    558.408
   169.7494     70.481    495.297    495.297    495.297    495.297
   176.5394     70.215    460.537    460.537    460.537    460.537
   183.3293     85.285    446.980    446.980    446.980    446.980
   190.1193    112.254    447.120    447.120    447.120    447.120
   196.9093    145.478    455.310    455.310    455.310    455.310
   203.6992    181.990    468.585    468.585    468.585    468.585
   210.4892    220.015    485.168    485.168    485.168    485.168
   217.2792    258.035    503.542    503.542    503.542    503.542
   224.0692    291.903    519.560    519.560    519.560    519.560
   230.8591    316.706    528.310    528.310    528.310    528.310
   237.6491    327.602    523.566    523.566    523.566    523.566
   244.4391    322.499    498.143    498.143    498.143    498.143
   251.2291    303.991    455.751    455.751    455.751    455.751
   258.0190    274.982    404.293    404.293    404.293    404.293
   264.8090    236.148    344.805    344.805    344.805    344.805
   271.5990    192.033    281.832    281.832    281.832    281.832
   278.3890    147.108    219.845    219.845    219.845    219.845
   285.1790    102.099    159.571    159.571    159.571    159.571
   291.9689     60.785    104.787    104.787    104.787    104.787
   298.7589     26.705     59.032     59.032     59.032     59.032
   305.5489      0.000     22.450     22.450     22.450     22.450
   312.3388      0.000     14.368     14.368     14.368     14.368
   319.1288      0.000      8.082      8.082      8.082      8.082
   325.9188      0.000      3.592      3.592      3.592      3.592
   332.7088      0.000      0.898      0.898      0.898      0.898
   339.4987      0.000      0.000      0.000      0.000      0.000
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16


          S(X) COMPONENT BUILD UP AT THETA =  45.000

          S(B),CAPTURE = 480.8654      S(P),CAPTURE =   0.0000

       X         S(B)       S(BW)     S(BWP)    S(BWPF)   S(BWPFC)
     0.0000      0.000      0.000      0.000      0.000      0.000
     6.2071      8.575      8.575      8.575      8.575      8.575
    12.4142     23.684     23.684     23.684     23.684     23.684
    18.6214     42.755     42.755     42.755     42.755     42.755
    24.8285     64.739     64.739     64.739     64.739     64.739
    31.0356     88.875     88.875     88.875     88.875     88.875
    37.2427    115.518    115.518    115.518    115.518    115.518
    43.4499    142.230    142.230    142.230    142.230    142.230
    49.6570    168.800    168.800    168.800    168.800    168.800
    55.8641    198.325    198.325    198.325    198.325    198.325
    62.0712    229.018    229.018    229.018    229.018    229.018
    68.2784    258.648    258.648    258.648    258.648    258.648
    74.4855    288.336    288.336    288.336    288.336    288.336
    80.6926    317.749    317.749    317.749    317.749    317.749
    86.8997    346.642    346.642    346.642    346.642    346.642
    93.1069    373.765    373.765    373.765    373.765    373.765
    99.3140    396.118    397.628    397.628    397.628    397.628
   105.5211    410.266    420.109    420.109    420.109    420.109
   111.7282    413.679    440.751    440.751    440.751    440.751
   117.9354    405.320    459.499    459.499    459.499    459.499
   124.1425    385.096    476.261    476.261    476.261    476.261
   130.3496    352.936    490.966    490.966    490.966    490.966
   136.5567    309.197    503.972    503.972    503.972    503.972
   142.7639    255.566    516.965    516.965    516.965    516.965
   148.9710    196.769    534.670    534.670    534.670    534.670
   155.1781    140.687    564.970    564.970    564.970    564.970
   161.3852     97.358    617.902    617.902    617.902    617.902
   167.5924     74.190    684.041    684.041    684.041    684.041
   173.7995     68.428    634.307    634.307    634.307    634.307
   180.0066     76.084    592.266    592.266    592.266    592.266
   186.2137     95.684    565.134    565.134    565.134    565.134
   192.4209    123.000    548.605    548.605    548.605    548.605
   198.6280    154.494    539.139    539.139    539.139    539.139
   204.8351    188.289    534.859    534.859    534.859    534.859
   211.0422    223.150    534.529    534.529    534.529    534.529
   217.2494    257.873    536.948    536.948    536.948    536.948
   223.4565    289.153    538.807    538.807    538.807    538.807
   229.6636    313.247    536.367    536.367    536.367    536.367
   235.8707    326.365    525.801    525.801    525.801    525.801
   242.0779    325.570    499.391    499.391    499.391    499.391
   248.2850    313.705    457.961    457.961    457.961    457.961
   254.4921    291.181    408.028    408.028    408.028    408.028
   260.6992    260.628    352.952    352.952    352.952    352.952
   266.9064    222.792    293.477    293.477    293.477    293.477
   273.1135    182.009    233.941    233.941    233.941    233.941
   279.3206    140.979    177.043    177.043    177.043    177.043
   285.5277     99.743    122.824    122.824    122.824    122.824
   291.7349     61.800     74.783     74.783     74.783     74.783
   297.9420     34.557     40.327     40.327     40.327     40.327
   304.1491      0.000      1.443      1.443      1.443      1.443
   310.3562      0.000      0.000      0.000      0.000      0.000
  SIMPLE TEST CASE TO ILLUSTRATE BODY RE-SHAPING                                  

          CASE NO. M1.2    CYCLE   3
          MACH =  1.200      NX = 50      NTHETA = 16


          S(X) COMPONENT BUILD UP AT THETA =  90.000

          S(B),CAPTURE = 480.8654      S(P),CAPTURE =   0.0000

       X         S(B)       S(BW)     S(BWP)    S(BWPF)   S(BWPFC)
     0.0000      0.000      0.000      0.000      0.000      0.000
     6.0000      8.157      8.157      8.157      8.157      8.157
    12.0000     22.538     22.538     22.538     22.538     22.538
    18.0000     40.700     40.700     40.700     40.700     40.700
    24.0000     61.671     61.671     61.671     61.671     61.671
    30.0000     84.677     84.677     84.677     84.677     84.677
    36.0000    110.085    110.085    110.085    110.085    110.085
    42.0000    135.902    135.902    135.902    135.902    135.902
    48.0000    161.428    161.428    161.428    161.428    161.428
    54.0000    189.867    189.867    189.867    189.867    189.867
    60.0000    218.781    218.781    218.781    218.781    218.781
    66.0000    247.813    247.813    247.813    247.813    247.813
    72.0000    276.451    276.451    276.451    276.451    276.451
    78.0000    305.031    305.031    305.031    305.031    305.031
    84.0000    333.246    333.246    333.246    333.246    333.246
    90.0000    360.571    360.571    360.571    360.571    360.571
    96.0000    384.990    384.990    384.990    384.990    384.990
   102.0000    403.432    403.832    403.832    403.832    403.832
   108.0000    412.985    419.385    419.385    419.385    419.385
   114.0000    411.990    431.590    431.590    431.590    431.590
   120.0000    399.914    439.914    439.914    439.914    439.914
   126.0000    376.739    444.339    444.339    444.339    444.339
   132.0000    342.413    444.813    444.813    444.813    444.813
   138.0000    297.482    441.882    441.882    441.882    441.882
   144.0000    244.063    437.663    437.663    437.663    437.663
   150.0000    187.031    437.031    437.031    437.031    437.031
   156.0000    133.957    447.557    447.557    447.557    447.557
   162.0000     94.119    478.519    478.519    478.519    478.519
   168.0000     73.350    535.750    535.750    535.750    535.750
   174.0000     68.480    609.680    609.680    609.680    609.680
   180.0000     76.070    676.070    676.070    676.070    676.070
   186.0000     94.849    732.049    732.049    732.049    732.049
